ean,descricao_normalizada,PROD,PROD_X,TIPO,MARCA,MARCA_X,EMBAL,PESO
67896006793696,ARROZ CARNAROLI CAMIL CULINARIA ITALIANA FOOD SERVICE PACOTE FARDO 5 X 2000 GRAMAS,ARROZ,CARNAROLI,,CAMIL,CULINARIA ITALIANA,FARDO,2KG
7896006702504,ARROZ CARNAROLI CAMIL GOURMET CULINARIA ITALIANA CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,CAMIL,CULINARIA ITALIANA,CAIXA,1KG
8006295701006,ARROZ CARNAROLI CAMPIVERDI CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,CAMPIVERDI,,CAIXA,1KG
8003055007798,ARROZ CARNAROLI COLAVITA CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,COLAVITA,,CAIXA,1KG
8001860252426,ARROZ CARNAROLI COM TRUFAS RISO SCOTTI PACOTE 210 GRAMAS,ARROZ,CARNAROLI,,SCOTTI,COM TRUFAS,PACOTE,210G
7898927981556,ARROZ CARNAROLI COSTAZZURRA CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,COSTAZZURRA,,CAIXA,1KG
8001250008510,ARROZ CARNAROLI DE CECCO CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,DE CECCO,,CAIXA,1KG
8032605020116,ARROZ CARNAROLI GRANDI RISO CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,GRANDI RISO,,CAIXA,1KG
8001420006940,ARROZ CARNAROLI INVERNI CAIXA 500 GRAMAS,ARROZ,CARNAROLI,,INVERNI,,CAIXA,500G
7896196083179,ARROZ CARNAROLI LA PASTINA CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,LA PASTINA,,CAIXA,1KG
7898099660907,ARROZ CARNAROLI MR MAN CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,MR MAN,,CAIXA,1KG
7896079480521,ARROZ CARNAROLI NAMORADO CAIXA 500 GRAMAS,ARROZ,CARNAROLI,,NAMORADO,,CAIXA,500G
8005333104120,ARROZ CARNAROLI OBRA PRIMA CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,OBRA PRIMA,,CAIXA,1KG
7898152992242,ARROZ CARNAROLI PAGANINI CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,PAGANINI,,CAIXA,1KG
7896356800394,ARROZ CARNAROLI PILECCO ESPECIAL PARA RISOTO PACOTE 1000 GRAMAS,ARROZ,CARNAROLI,,PILECCO,ESPECIAL PARA RISOTO,PACOTE,1KG
7896290300462,ARROZ CARNAROLI PRATO FINO PACOTE 1000 GRAMAS,ARROZ,CARNAROLI,,PRATO FINO,,PACOTE,1KG
8008105710079,ARROZ CARNAROLI RISO ELLEBI PACOTE 1000 GRAMAS,ARROZ,CARNAROLI,,ELLEBI,,PACOTE,1KG
8002130100089,ARROZ CARNAROLI RISO VIGNOLIA CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,RISO VIGNOLIA ,,CAIXA,1KG
8027839030307,ARROZ CARNAROLI RONCAIA PACOTE 1000 GRAMAS,ARROZ,CARNAROLI,,RONCAIA,,PACOTE,1KG
7896950100449,ARROZ CARNAROLI SANTAR CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,SANTAR,,CAIXA,1KG
8001860010019,ARROZ CARNAROLI SCOTTI CAIXA 1000 GRAMAS,ARROZ,CARNAROLI,,SCOTTI,,CAIXA,1KG
8001860010064,ARROZ CARNAROLI SCOTTI CAIXA 500 GRAMAS,ARROZ,CARNAROLI,,SCOTTI,,CAIXA,500G
7893500019206,ARROZ CARNAROLI TIO JOAO COZINHA ITALIANA PACOTE 1000 GRAMAS,ARROZ,CARNAROLI,,TIO JOAO,COZINHA ITALIANA,PACOTE,1KG
7893500019657,ARROZ CARNAROLI TIO JOAO ESPECIAL PARA RISOTO PACOTE 1000 GRAMAS,ARROZ,CARNAROLI,,TIO JOAO,ESPECIAL PARA RISOTO,PACOTE,1KG
8002130050216,ARROZ CARNAROLI VIGNOLA PACOTE 500 GRAMAS,ARROZ,CARNAROLI,,VIGNOLA,,PACOTE,500G
5601692071429,ARROZ CAROLINO BOM SUCESSO PACOTE 1000 GRAMAS,ARROZ,CAROLINO,,BOM SUCESSO,,PACOTE,1KG
7898433140348,ARROZ CATETO COM  VERMELHO NABOR PACOTE 5000 GRAMAS,ARROZ,CATETO,,NABOR ,,PACOTE,5KG
7898916030142,ARROZ CATETO COM VERMELHO INTEGRAL COOPERNATURAL PACOTE 500 GRAMAS,ARROZ,CATETO,,COOPERNATURAL,,PACOTE,500G
7898100009169,ARROZ CATETO COM VERMELHO MOINHO SPECIAL PACOTE 500 GRAMAS,ARROZ,CATETO,,MOINHO SPECIAL ,,PACOTE,500G
7898381954066,ARROZ CATETO COM VERMELHO SABOR DA TERRA PACOTE 500 GRAMAS,ARROZ,CATETO,,SABOR DA TERRA,,PACOTE,500G
7896260600035,ARROZ CATETO INTEGRAL ASIA LEE PACOTE 1000 GRAMAS,ARROZ,CATETO,,ASIA LEE ,,PACOTE,1KG
7896011945057,ARROZ CATETO INTEGRAL BLUE VILLE CULINARIA GAUCHA PACOTE 1000 GRAMAS,ARROZ,CATETO,,BLUE VILLE,CULINARIA GAUCHA,PACOTE,1KG
7896901200495,ARROZ CATETO INTEGRAL BROTO LEGAL PACOTE 1000 GRAMAS,ARROZ,CATETO,,BROTO LEGAL,,PACOTE,1KG
7896273903314,ARROZ CATETO INTEGRAL CALDO BOM PACOTE 500 GRAMAS,ARROZ,CATETO,,CALDO BOM,,PACOTE,500G
7896006702733,ARROZ CATETO INTEGRAL CAMIL PACOTE 1000 GRAMAS,ARROZ,CATETO,,CAMIL,,PACOTE,1KG
7897303500039,ARROZ CATETO INTEGRAL CAMPO VERDE PACOTE 1000 GRAMAS,ARROZ,CATETO,,CAMPO VERDE,,PACOTE,1KG
7897303502552,ARROZ CATETO INTEGRAL CAMPO VERDE PACOTE 500 GRAMAS,ARROZ,CATETO,,CAMPO VERDE,,PACOTE,500G
7898388835672,ARROZ CATETO INTEGRAL ESCK FURUKAWA PACOTE 1000 GRAMAS,ARROZ,CATETO,,ESCK FURUKAWA ,,PACOTE,1KG
7897846900266,ARROZ CATETO INTEGRAL GRINGS PACOTE 1000 GRAMAS,ARROZ,CATETO,,GRINGS ,,PACOTE,1KG
7897846901744,ARROZ CATETO INTEGRAL GRINGS PACOTE 500 GRAMAS,ARROZ,CATETO,,GRINGS ,,PACOTE,500G
7896063700024,ARROZ CATETO INTEGRAL GUACIRA PACOTE 1000 GRAMAS,ARROZ,CATETO,,GUACIRA,,PACOTE,1KG
7896283000027,ARROZ CATETO INTEGRAL JASMINE PACOTE 1000 GRAMAS,ARROZ,CATETO,,JASMINE ,,PACOTE,1KG
7896283001611,ARROZ CATETO INTEGRAL JASMINE PACOTE 500 GRAMAS,ARROZ,CATETO,,JASMINE ,,PACOTE,500G
7898379440601,ARROZ CATETO INTEGRAL JP PEREIRA PACOTE 500 GRAMAS,ARROZ,CATETO,,JP PEREIRA ,,PACOTE,500G
7896256040210,ARROZ CATETO INTEGRAL KODILAR PACOTE 1000 GRAMAS,ARROZ,CATETO,,KODILAR ,,PACOTE,1KG
7896354901734,ARROZ CATETO INTEGRAL KYODAY PACOTE 1000 GRAMAS,ARROZ,CATETO,,KYODAY ,,PACOTE,1KG
7896275400057,ARROZ CATETO INTEGRAL MACROFORMA PACOTE 1000 GRAMAS,ARROZ,CATETO,,MACROFORMA ,,PACOTE,1KG
7896448501048,ARROZ CATETO INTEGRAL MACROZEN PACOTE 1000 GRAMAS,ARROZ,CATETO,,MACROZEN ,,PACOTE,1KG
7896496910113,ARROZ CATETO INTEGRAL MAE TERRA PACOTE 1000 GRAMAS,ARROZ,CATETO,,MAE TERRA ,,PACOTE,1KG
7896496910328,ARROZ CATETO INTEGRAL MAE TERRA PACOTE 500 GRAMAS,ARROZ,CATETO,,MAE TERRA ,,PACOTE,500G
7898100001842,ARROZ CATETO INTEGRAL MOINHO SPECIAL PACOTE 500 GRAMAS,ARROZ,CATETO,,MOINHO SPECIAL ,,PACOTE,500G
7896414200548,ARROZ CATETO INTEGRAL MONTANA PACOTE 500 GRAMAS,ARROZ,CATETO,,MONTANA ,,PACOTE,500G
7898335120851,ARROZ CATETO INTEGRAL NUTRILEVIS PACOTE 1000 GRAMAS,ARROZ,CATETO,,NUTRILEVIS ,,PACOTE,1KG
7898914299077,ARROZ CATETO INTEGRAL ORGANICO COOPAN PACOTE 1000 GRAMAS,ARROZ,CATETO,,COOPAN,,PACOTE,1KG
7898916030128,ARROZ CATETO INTEGRAL ORGANICO COOPERNATURAL PACOTE 1000 GRAMAS,ARROZ,CATETO,,COOPERNATURAL,,PACOTE,1KG
7898916031446,ARROZ CATETO INTEGRAL ORGANICO COOPERNATURAL PACOTE 500 GRAMAS,ARROZ,CATETO,,COOPERNATURAL,,PACOTE,500G
7898901381013,ARROZ CATETO INTEGRAL ORGANICO FAZENDA DA CASA PACOTE 1000 GRAMAS,ARROZ,CATETO,,FAZENDA DA CASA,,PACOTE,1KG
7898270915024,ARROZ CATETO INTEGRAL ORGANICO KORIN PACOTE 1000 GRAMAS,ARROZ,CATETO,,KORIN,,PACOTE,1KG
7898939882230,ARROZ CATETO INTEGRAL ORGANICO SOLST PACOTE 1000 GRAMAS,ARROZ,CATETO,,SOLST,,PACOTE,1KG
7898333551015,ARROZ CATETO INTEGRAL ORGANICO VOLKMANN  PACOTE 1000 GRAMAS,ARROZ,CATETO,,VOLKMANN,,PACOTE,1KG
7896924255915,ARROZ CATETO INTEGRAL PRATO GAUCHO PACOTE 1000 GRAMAS,ARROZ,CATETO,,PRATO GAUCHO,,PACOTE,1KG
7896754600350,ARROZ CATETO INTEGRAL REI ARTHUR PACOTE 5000 GRAMAS,ARROZ,CATETO,,REI ARTHUR ,,PACOTE,5KG
7898352040187,ARROZ CATETO INTEGRAL RUZENE POTE 500 GRAMAS,ARROZ,CATETO,,RUZENE,,POTE,500G
7898352040170,ARROZ CATETO INTEGRAL RUZENE VACUO PACOTE 1000 GRAMAS,ARROZ,CATETO,,RUZENE,VACUO,PACOTE,1KG
7898321310235,ARROZ CATETO INTEGRAL VIDA BOA PACOTE 1000 GRAMAS,ARROZ,CATETO,,VIDA BOA,,PACOTE,1KG
7896063244535,ARROZ CATETO INTEGRAL VITAO PACOTE 500 GRAMAS,ARROZ,CATETO,,VITAO ,,PACOTE,500G
7891103071850,ARROZ CATETO INTEGRAL VIVER PACOTE 1000 GRAMAS,ARROZ,CATETO,,VIVER ,,PACOTE,1KG
7898333550070,ARROZ CATETO INTEGRAL VOLKMANN BIODINAMICO PACOTE 1000 GRAMAS,ARROZ,CATETO,,VOLKMANN,BIODINAMICO,PACOTE,1KG
7898333550063,ARROZ CATETO POLIDO ORGANICO VOLKMANN PACOTE 1000 GRAMAS,ARROZ,CATETO,,VOLKMANN,,PACOTE,1KG
7897846901607,ARROZ CATETO TRICOLOR GRINGS PACOTE 500 GRAMAS,ARROZ,CATETO,,GRINGS ,,PACOTE,500G
7896924255014,ARROZ CATETO YANAGI PACOTE 1000 GRAMAS,ARROZ,CATETO,,YANAGI,,PACOTE,1KG
7896063700017,ARROZ HOSHIHIKARI GUACIRA PACOTE 1000 GRAMAS,ARROZ,HOSHIHIKARI,,GUACIRA,,PACOTE,1KG
7896006779810,ARROZ INTEGRAL 7 CEREAIS CAMIL PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,CAMIL,,PACOTE,1KG
17896006779824,ARROZ INTEGRAL 7 CEREAIS CAMIL PACOTE FARDO 12 X 1000 GRAMAS,ARROZ,INTEGRAL,,CAMIL,,FARDO,1KG
7896273903291,ARROZ INTEGRAL CALDO BOM PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,CALDO BOM,,PACOTE,500G
7897303500411,ARROZ INTEGRAL CAMPO VERDE AGULHINHA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,CAMPO VERDE,,PACOTE,1KG
7897303502583,ARROZ INTEGRAL CAMPO VERDE PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,CAMPO VERDE,,PACOTE,500G
7898931560594,ARROZ INTEGRAL CASA FIBRA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,CASA FIBRA ,,PACOTE,1KG
7897954900080,ARROZ INTEGRAL CATETO GUIDOLIN PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,GUIDOLIN,,PACOTE,1KG
7896187901109,ARROZ INTEGRAL CIAGRO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,CIAGRO,,PACOTE,1KG
7898320460269,ARROZ INTEGRAL COLIBRI PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,COLIBRI,,PACOTE,1KG
7898932363125,ARROZ INTEGRAL CROZARIOL PREMIUM PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,CROZARIOL,PREMIUM,PACOTE,1KG
7896362700336,ARROZ INTEGRAL DELLARROZ PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,DELLARROZ,,PACOTE,1KG
7896086420121,ARROZ INTEGRAL EMPORIO SAO JOAO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,EMPORIO SAO JOAO,,PACOTE,1KG
7898388835689,ARROZ INTEGRAL ESCK FURUKAWA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,ESCK FURUKAWA ,,PACOTE,1KG
7898328120462,ARROZ INTEGRAL FRUTAZUL PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,FRUTAZUL,,PACOTE,1KG
7897846900228,ARROZ INTEGRAL GRINGS AGULHINHA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,GRINGS ,,PACOTE,1KG
7896063700833,ARROZ INTEGRAL GUACIRA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,GUACIRA,,PACOTE,1KG
7898184030295,ARROZ INTEGRAL GUENMAI PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,GUENMAI ,,PACOTE,1KG
7897954900103,ARROZ INTEGRAL GUIDOLIN GRAO LONGO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,GUIDOLIN,,PACOTE,1KG
7896523158044,ARROZ INTEGRAL HAPPY LIFE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,HAPPY LIFE ,,PACOTE,1KG
7898000610403,ARROZ INTEGRAL IDEAL PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,IDEAL,,PACOTE,1KG
7898055920106,ARROZ INTEGRAL INTEIRAO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,INTEIRAO,,PACOTE,1KG
7897500200213,ARROZ INTEGRAL IRANO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,IRANO,,PACOTE,1KG
7896283000249,ARROZ INTEGRAL JASMINE AGULHINHA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,AGULHINHA,,PACOTE,1KG
7896283001628,ARROZ INTEGRAL JASMINE PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,JASMINE ,,PACOTE,500G
7898379440588,ARROZ INTEGRAL JP PEREIRA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,JP PEREIRA ,,PACOTE,1KG
7898379440595,ARROZ INTEGRAL JP PEREIRA PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,JP PEREIRA ,,PACOTE,500G
7896256040371,ARROZ INTEGRAL KODILAR NATURAL LIFE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,KODILAR ,NATURAL LIFE,PACOTE,1KG
7896354900645,ARROZ INTEGRAL KYODAI ASIA LEE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,KYODAI ASIA LEE ,,PACOTE,1KG
7896275400064,ARROZ INTEGRAL MACROFORMA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MACROFORMA ,,PACOTE,1KG
7896496910212,ARROZ INTEGRAL MAE TERRA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MAE TERRA ,,PACOTE,1KG
7896496910229,ARROZ INTEGRAL MAE TERRA PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,MAE TERRA ,,PACOTE,500G
7896415400558,ARROZ INTEGRAL MANA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MANA ,,PACOTE,1KG
7898111260078,ARROZ INTEGRAL MANINHO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MANINHO ,,PACOTE,1KG
7896337600036,ARROZ INTEGRAL MARCON PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MARCON ,,PACOTE,1KG
7896415101363,ARROZ INTEGRAL MARPA MAIS SAUDE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MARPA MAIS SAUDE ,,PACOTE,1KG
7898100007622,ARROZ INTEGRAL MOINHO SPECIAL PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,MOINHO SPECIAL ,,PACOTE,1KG
7898100001859,ARROZ INTEGRAL MOINHO SPECIAL PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,MOINHO SPECIAL ,,PACOTE,500G
7898433100519,ARROZ INTEGRAL NABOR PACOTE 5000 GRAMAS,ARROZ,INTEGRAL,,NABOR ,,PACOTE,5KG
7896732200664,ARROZ INTEGRAL NATTURALE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,NATTURALE ,,PACOTE,1KG
7896194400060,ARROZ INTEGRAL NATUS PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,NATUS ,,PACOTE,500G
7898335120868,ARROZ INTEGRAL NUTRILEVIS PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,NUTRILEVIS ,,PACOTE,1KG
7898914299091,ARROZ INTEGRAL ORGANICO COOPAN A VACUO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,COOPANA,A VACUO,PACOTE,1KG
7898914299084,ARROZ INTEGRAL ORGANICO COOPAN PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,COOPAN,,PACOTE,1KG
7896584301007,ARROZ INTEGRAL ORGANICO FANTASTICO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,FANTASTICO,,PACOTE,1KG
7897846902901,ARROZ INTEGRAL ORGANICO GRINGS PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,ORGANICO GRINGS ,,PACOTE,500G
7896283001048,ARROZ INTEGRAL ORGANICO JASMINE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,ORGANICO JASMINE ,,PACOTE,1KG
7898270911972,ARROZ INTEGRAL ORGANICO KORIN PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,KORIN,,PACOTE,1KG
7896496910281,ARROZ INTEGRAL ORGANICO MAE TERRA LONGO PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,ORGANICO MAE TERRA LONGO ,,PACOTE,500G
7896194401579,ARROZ INTEGRAL ORGANICO NATUS PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,ORGANICO NATUS ,,PACOTE,500G
7898941084110,ARROZ INTEGRAL ORGANICO ORGANIC PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,ORGANIC,,PACOTE,1KG
7896086420091,ARROZ INTEGRAL ORGANICO PATEKO VACUO CAIXA 1000 GRAMAS,ARROZ,INTEGRAL,,PATEKO,VACUO,CAIXA,1KG
7896290300981,ARROZ INTEGRAL ORGANICO PRATO FINO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,PRATO FINO,,PACOTE,1KG
7896290301551,ARROZ INTEGRAL ORGANICO PRATO FINO PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,PRATO FINO,,PACOTE,500G
7898994016885,ARROZ INTEGRAL ORGANICO TERRA LIVRE LONGO FINO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,TERRA LIVRE,LONGO FINO,PACOTE,1KG
7898994016847,ARROZ INTEGRAL ORGANICO TERRA LIVRE PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,TERRA LIVRE,,PACOTE,1KG
7893500034827,ARROZ INTEGRAL ORGANICO TIO JOAO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,TIO JOAO,,PACOTE,1KG
7898103400567,ARROZ INTEGRAL ORGANICO VIAPAXBIO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,VIAPAXBIO,,PACOTE,1KG
7898103401731,ARROZ INTEGRAL ORGANICO VIAPAXBIO PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,VIAPAXBIO,,PACOTE,500G
7898333550049,ARROZ INTEGRAL ORGANICO VOLKMANN PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,VOLKMANN,,PACOTE,1KG
7896070801066,ARROZ INTEGRAL PANTERA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,PANTERA ,,PACOTE,1KG
7896086420114,ARROZ INTEGRAL PATEKO VACUO CAIXA 1000 GRAMAS,ARROZ,INTEGRAL,,PATEKO,VACUO,CAIXA,1KG
7896864400314,ARROZ INTEGRAL PICININ A VACUO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,PICININ,A VACUO,PACOTE,1KG
7898949700043,ARROZ INTEGRAL RETRATOS DO GOSTO BY ALEX ATALA CAIXA 1000 GRAMAS,ARROZ,INTEGRAL,,RETRATOS DO GOSTO,BY ALEX ATALA,CAIXA,1KG
7898949700036,ARROZ INTEGRAL RETRATOS DO GOSTO BY ALEX ATALA CAIXA 500 GRAMAS,ARROZ,INTEGRAL,,RETRATOS DO GOSTO,BY ALEX ATALA,CAIXA,500G
8002130200697,ARROZ INTEGRAL RISO VIGNOLIA BIOLOGICO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,RISO VIGNOLIA ,BIOLOGICO,PACOTE,1KG
7898000611615,ARROZ INTEGRAL ROSINA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,ROSINA ,,PACOTE,1KG
7898381954189,ARROZ INTEGRAL SABOR DA TERRA AGULHINHA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,SABOR DA TERRA,,PACOTE,1KG
7898381951690,ARROZ INTEGRAL SABOR DA TERRA LONGO E FINO PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,SABOR DA TERRA,,PACOTE,500G
7896069581139,ARROZ INTEGRAL SIAMAR PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,SIAMAR ,,PACOTE,1KG
7896194400053,ARROZ INTEGRAL SOL NATUS AGULHINHA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,SOL NATUS,AGULHINHA,PACOTE,1KG
7898939882063,ARROZ INTEGRAL SOLST AGULHINHA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,SOLST,AGULHINHA,PACOTE,1KG
7896197700051,ARROZ INTEGRAL STRECK PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,STRECK ,,PACOTE,1KG
7893500039389,ARROZ INTEGRAL TIO JOAO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,TIO JOAO,,PACOTE,1KG
7893500112655,ARROZ INTEGRAL TIO JOAO PACOTE 5000 GRAMAS,ARROZ,INTEGRAL,,TIO JOAO,,PACOTE,5KG
7893500389316,ARROZ INTEGRAL TIPO 1 BIJU PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,BIJU,,PACOTE,1KG
7896011940205,ARROZ INTEGRAL TIPO 1 BLUE VILLE PACOTE 5000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,BLUE VILLE,,PACOTE,5KG
7896781700207,ARROZ INTEGRAL TIPO 1 CAPITOLIO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,CAPITOLIO,,PACOTE,1KG
7896781700122,ARROZ INTEGRAL TIPO 1 CAPITOLIO PACOTE 2000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,CAPITOLIO,,PACOTE,2KG
7896423703948,ARROZ INTEGRAL TIPO 1 DALLAS PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,DALLAS,,PACOTE,1KG
7896362700329,ARROZ INTEGRAL TIPO 1 DELLARROZ PACOTE 500 GRAMAS,ARROZ,INTEGRAL,TIPO 1,DELLARROZ,,PACOTE,500G
7896362700497,ARROZ INTEGRAL TIPO 1 DELLARROZ PACOTE 5000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,DELLARROZ,,PACOTE,5KG
7896056600041,ARROZ INTEGRAL TIPO 1 ELO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,ELO,,PACOTE,1KG
7898626313740,ARROZ INTEGRAL TIPO 1 FLORA PACOTE 500 GRAMAS,ARROZ,INTEGRAL,TIPO 1,FLORA,,PACOTE,500G
7896016501210,ARROZ INTEGRAL TIPO 1 GRANFINO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,GRANFINO,,PACOTE,1KG
7898211330275,ARROZ INTEGRAL TIPO 1 KITAL PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,KITAL,,PACOTE,1KG
7896414203174,ARROZ INTEGRAL TIPO 1 MONTAN PACOTE 500 GRAMAS,ARROZ,INTEGRAL,TIPO 1,MONTANA,,PACOTE,500G
7898950279057,ARROZ INTEGRAL TIPO 1 OURO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,OURO,,PACOTE,1KG
7896009896934,ARROZ INTEGRAL TIPO 1 SEPE PACOTE 5000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,SEPE,,PACOTE,5KG
7898009303061,ARROZ INTEGRAL TIPO 1 THATIANA PACOTE 2000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,THATIANA,,PACOTE,2KG
7898009303054,ARROZ INTEGRAL TIPO 1 THATIANA PACOTE 5000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,THATIANA,,PACOTE,5KG
7896183908508,ARROZ INTEGRAL TIPO 1 ZAELI PREMIUM PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 1,ZAELI ,PREMIUM,PACOTE,1KG
7891095600267,ARROZ INTEGRAL TIPO 2 MAIS VITA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,TIPO 2,MAIS VITA,,PACOTE,1KG
7891095016914,ARROZ INTEGRAL TIPO 2 MAIS VITA YOKI PACOTE 500 GRAMAS,ARROZ,INTEGRAL,TIPO 2,MAIS VITA YOKI,,PACOTE,500G
7896415102148,ARROZ INTEGRAL TIPO 2 MARPA PACOTE 2000 GRAMAS,ARROZ,INTEGRAL,TIPO 2,MARPA,,PACOTE,2KG
7898610110201,ARROZ INTEGRAL TUI ALIMENTOS BROCOLIS E FUNGHI PACOTE 235 GRAMAS,ARROZ,INTEGRAL,,TUI ALIMENTOS ,BROCOLIS E FUNGHI,PACOTE,235G
7898949924388,ARROZ INTEGRAL VASCONCELOS PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,VASCONCELOS ,,PACOTE,1KG
7898321300120,ARROZ INTEGRAL VIDA BOA PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,VIDA BOA,,PACOTE,1KG
7896063244641,ARROZ INTEGRAL VITAO PACOTE 500 GRAMAS,ARROZ,INTEGRAL,,VITAO ,,PACOTE,500G
7891103071867,ARROZ INTEGRAL VIVER PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,VIVER ,,PACOTE,1KG
7898333550025,ARROZ INTEGRAL VOLKMANN BIODINAMICO PACOTE 1000 GRAMAS,ARROZ,INTEGRAL,,VOLKMANN,BIODINAMICO,PACOTE,1KG
7896362700565,ARROZ JANONES MIGRA ORIENTAL PACOTE 5000 GRAMAS,ARROZ,JANONES,,MIGRA,ORIENTAL,PACOTE,5KG
